machine, size, metric, invocations, min, max, mean
ccsl,200_200_50,300,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"sm_efficiency","Multiprocessor Activity",77.023155%,79.409762%
ccsl,200_200_50,300,"ipc","Executed IPC",0.206179,0.212780
ccsl,200_200_50,300,"achieved_occupancy","Achieved Occupancy",0.109360,0.109361
ccsl,200_200_50,300,"gld_requested_throughput","Requested Global Load Throughput",29.866651GB/s,30.023108GB/s
ccsl,200_200_50,300,"gst_requested_throughput","Requested Global Store Throughput",29.866651GB/s,30.023108GB/s
ccsl,200_200_50,300,"sm_efficiency_instance","Multiprocessor Activity",77.023155%,79.409762%
ccsl,200_200_50,300,"ipc_instance","Executed IPC",0.206179,0.212780
ccsl,200_200_50,300,"inst_replay_overhead","Instruction Replay Overhead",0.432026,0.432410
ccsl,200_200_50,300,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"global_replay_overhead","Global Memory Replay Overhead",0.187149,0.187149
ccsl,200_200_50,300,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"tex_cache_hit_rate","Texture Cache Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"tex_cache_throughput","Texture Cache Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"dram_read_throughput","Device Memory Read Throughput",39.158395GB/s,39.441134GB/s
ccsl,200_200_50,300,"dram_write_throughput","Device Memory Write Throughput",36.835360GB/s,37.272958GB/s
ccsl,200_200_50,300,"gst_throughput","Global Store Throughput",29.866651GB/s,30.023108GB/s
ccsl,200_200_50,300,"gld_throughput","Global Load Throughput",29.866651GB/s,30.023108GB/s
ccsl,200_200_50,300,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%
ccsl,200_200_50,300,"gld_efficiency","Global Memory Load Efficiency",100.000000%,100.000000%
ccsl,200_200_50,300,"gst_efficiency","Global Memory Store Efficiency",100.000000%,100.000000%
ccsl,200_200_50,300,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",29.866651GB/s,30.023108GB/s
ccsl,200_200_50,300,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%
ccsl,200_200_50,300,"warp_execution_efficiency","Warp Execution Efficiency",89.285714%,89.285714%
ccsl,200_200_50,300,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"issued_ipc","Issued IPC",0.295447,0.304614
ccsl,200_200_50,300,"inst_per_warp","Instructions per warp",1374.000000,1374.000000
ccsl,200_200_50,300,"issue_slot_utilization","Issue Slot Utilization",5.482883%,5.652971%
ccsl,200_200_50,300,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"gld_transactions_per_request","Global Load Transactions Per Request",2.285714,2.285714
ccsl,200_200_50,300,"gst_transactions_per_request","Global Store Transactions Per Request",2.285714,2.285714
ccsl,200_200_50,300,"local_load_transactions","Local Load Transactions",0,0
ccsl,200_200_50,300,"local_store_transactions","Local Store Transactions",0,0
ccsl,200_200_50,300,"shared_load_transactions","Shared Load Transactions",0,0
ccsl,200_200_50,300,"shared_store_transactions","Shared Store Transactions",0,0
ccsl,200_200_50,300,"gld_transactions","Global Load Transactions",20800,20800
ccsl,200_200_50,300,"gst_transactions","Global Store Transactions",20800,20800
ccsl,200_200_50,300,"sysmem_read_transactions","System Memory Read Transactions",0,0
ccsl,200_200_50,300,"sysmem_write_transactions","System Memory Write Transactions",1,17
ccsl,200_200_50,300,"tex_cache_transactions","Texture Cache Transactions",0,0
ccsl,200_200_50,300,"dram_read_transactions","Device Memory Read Transactions",85093,85615
ccsl,200_200_50,300,"dram_write_transactions","Device Memory Write Transactions",80081,80851
ccsl,200_200_50,300,"l2_read_transactions","L2 Read Transactions",65080,65373
ccsl,200_200_50,300,"l2_write_transactions","L2 Write Transactions",65006,65031
ccsl,200_200_50,300,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"l2_read_throughput","L2 Throughput (Reads)",29.916763GB/s,30.086791GB/s
ccsl,200_200_50,300,"l2_write_throughput","L2 Throughput (Writes)",29.874002GB/s,30.031422GB/s
ccsl,200_200_50,300,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"sysmem_write_throughput","System Memory Write Throughput",481.806641KB/s,8.015803MB/s
ccsl,200_200_50,300,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",89.155750%,89.155750%
ccsl,200_200_50,300,"cf_issued","Issued Control-Flow Instructions",9725,9740
ccsl,200_200_50,300,"cf_executed","Executed Control-Flow Instructions",4823,4823
ccsl,200_200_50,300,"ldst_issued","Issued Load/Store Instructions",62402,62442
ccsl,200_200_50,300,"ldst_executed","Executed Load/Store Instructions",18200,18200
ccsl,200_200_50,300,"flop_count_sp","Floating Point Operations(Single Precision)",0,0
ccsl,200_200_50,300,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0
ccsl,200_200_50,300,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0
ccsl,200_200_50,300,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",0,0
ccsl,200_200_50,300,"flop_count_dp","Floating Point Operations(Double Precision)",0,0
ccsl,200_200_50,300,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0
ccsl,200_200_50,300,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0
ccsl,200_200_50,300,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0
ccsl,200_200_50,300,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0
ccsl,200_200_50,300,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",2.156318%,4.201758%
ccsl,200_200_50,300,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",18.673398%,19.238720%
ccsl,200_200_50,300,"stall_memory_dependency","Issue Stall Reasons (Data Request)",65.620678%,67.470680%
ccsl,200_200_50,300,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%
ccsl,200_200_50,300,"stall_sync","Issue Stall Reasons (Synchronization)",2.176983%,2.997359%
ccsl,200_200_50,300,"stall_other","Issue Stall Reasons (Other)",0.714982%,0.745691%
ccsl,200_200_50,300,"l1_shared_utilization","L1/Shared Memory Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"l2_utilization","L2 Cache Utilization","Low (2)","Low (2)"
ccsl,200_200_50,300,"tex_utilization","Texture Cache Utilization","Idle (0)","Idle (0)"
ccsl,200_200_50,300,"dram_utilization","Device Memory Utilization","Low (3)","Low (3)"
ccsl,200_200_50,300,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (2)","Low (2)"
ccsl,200_200_50,300,"alu_fu_utilization","Arithmetic Function Unit Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"tex_fu_utilization","Texture Function Unit Utilization","Idle (0)","Idle (0)"
ccsl,200_200_50,300,"inst_executed","Instructions Executed",125034,125034
ccsl,200_200_50,300,"inst_issued","Instructions Issued",179055,179100
ccsl,200_200_50,300,"issue_slots","Issue Slots",132916,132946
ccsl,200_200_50,300,"nc_l2_read_throughput","L2 Throughput (Non-Coherent Reads)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"nc_l2_read_transactions","L2 Non-Coherent Read Transactions",0,0
ccsl,200_200_50,300,"nc_cache_global_hit_rate","Non-Coherent Global Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"nc_gld_throughput","Non-Coherent Global Memory Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"nc_gld_efficiency","Non-Coherent Global Load Efficiency",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"inst_fp_32","FP Instructions(Single)",0,0
ccsl,200_200_50,300,"inst_fp_64","FP Instructions(Double)",0,0
ccsl,200_200_50,300,"inst_integer","Integer Instructions",2623400,2623400
ccsl,200_200_50,300,"inst_bit_convert","Bit-Convert Instructions",0,0
ccsl,200_200_50,300,"inst_control","Control-Flow Instructions",130000,130000
ccsl,200_200_50,300,"inst_compute_ld_st","Load/Store Instructions",520000,520000
ccsl,200_200_50,300,"inst_misc","Misc Instructions",293800,293800
ccsl,200_200_50,300,"inst_inter_thread_communication","Inter-Thread Instructions",0,0
ccsl,200_200_50,300,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"atomic_transactions","Atomic Transactions",0,0
ccsl,200_200_50,300,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)"
ccsl,200_200_50,300,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"l2_l1_read_transactions","L2 Read Transactions (L1 read requests)",65000,65000
ccsl,200_200_50,300,"l2_l1_write_transactions","L2 Write Transactions (L1 write requests)",65000,65000
ccsl,200_200_50,300,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",0,0
ccsl,200_200_50,300,"l2_l1_write_throughput","L2 Throughput (L1 Writes)",29.866651GB/s,30.023108GB/s
ccsl,200_200_50,300,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0
ccsl,200_200_50,300,"ecc_transactions","ECC Transactions",35356,36274
ccsl,200_200_50,300,"ecc_throughput","ECC Throughput",16.262921GB/s,16.710713GB/s
ccsl,200_200_50,300,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.211726%,0.248714%
ccsl,200_200_50,300,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",1.047345%,1.267164%
ccsl,200_200_50,300,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.000000%,0.000000%
ccsl,200_200_50,300,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%
ccsl,200_200_50,300,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",6.725688%,6.927114%
ccsl,200_200_50,300,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.111412%,0.132248%
ccsl,200_200_50,300,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.227330,0.234325
ccsl,200_200_50,300,"atomic_throughput","Atomic Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"sm_efficiency","Multiprocessor Activity",65.715373%,68.492958%
ccsl,200_200_50,300,"ipc","Executed IPC",0.188529,0.198251
ccsl,200_200_50,300,"achieved_occupancy","Achieved Occupancy",0.109331,0.109334
ccsl,200_200_50,300,"gld_requested_throughput","Requested Global Load Throughput",24.414125GB/s,24.611712GB/s
ccsl,200_200_50,300,"gst_requested_throughput","Requested Global Store Throughput",24.414125GB/s,24.611712GB/s
ccsl,200_200_50,300,"sm_efficiency_instance","Multiprocessor Activity",65.715373%,68.492958%
ccsl,200_200_50,300,"ipc_instance","Executed IPC",0.188529,0.198251
ccsl,200_200_50,300,"inst_replay_overhead","Instruction Replay Overhead",0.527937,0.532425
ccsl,200_200_50,300,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"global_replay_overhead","Global Memory Replay Overhead",0.185730,0.185730
ccsl,200_200_50,300,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"tex_cache_hit_rate","Texture Cache Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"tex_cache_throughput","Texture Cache Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"dram_read_throughput","Device Memory Read Throughput",31.882406GB/s,32.317473GB/s
ccsl,200_200_50,300,"dram_write_throughput","Device Memory Write Throughput",30.952613GB/s,31.252883GB/s
ccsl,200_200_50,300,"gst_throughput","Global Store Throughput",24.414125GB/s,24.611712GB/s
ccsl,200_200_50,300,"gld_throughput","Global Load Throughput",24.414125GB/s,24.611712GB/s
ccsl,200_200_50,300,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%
ccsl,200_200_50,300,"gld_efficiency","Global Memory Load Efficiency",100.000000%,100.000000%
ccsl,200_200_50,300,"gst_efficiency","Global Memory Store Efficiency",100.000000%,100.000000%
ccsl,200_200_50,300,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",24.414125GB/s,24.611712GB/s
ccsl,200_200_50,300,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%
ccsl,200_200_50,300,"warp_execution_efficiency","Warp Execution Efficiency",89.285714%,89.285714%
ccsl,200_200_50,300,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"issued_ipc","Issued IPC",0.287750,0.304235
ccsl,200_200_50,300,"inst_per_warp","Instructions per warp",426.000000,426.000000
ccsl,200_200_50,300,"issue_slot_utilization","Issue Slot Utilization",6.045834%,6.392361%
ccsl,200_200_50,300,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"gld_transactions_per_request","Global Load Transactions Per Request",2.285714,2.285714
ccsl,200_200_50,300,"gst_transactions_per_request","Global Store Transactions Per Request",2.285714,2.285714
ccsl,200_200_50,300,"local_load_transactions","Local Load Transactions",0,0
ccsl,200_200_50,300,"local_store_transactions","Local Store Transactions",0,0
ccsl,200_200_50,300,"shared_load_transactions","Shared Load Transactions",0,0
ccsl,200_200_50,300,"shared_store_transactions","Shared Store Transactions",0,0
ccsl,200_200_50,300,"gld_transactions","Global Load Transactions",6400,6400
ccsl,200_200_50,300,"gst_transactions","Global Store Transactions",6400,6400
ccsl,200_200_50,300,"sysmem_read_transactions","System Memory Read Transactions",0,0
ccsl,200_200_50,300,"sysmem_write_transactions","System Memory Write Transactions",1,13
ccsl,200_200_50,300,"tex_cache_transactions","Texture Cache Transactions",0,0
ccsl,200_200_50,300,"dram_read_transactions","Device Memory Read Transactions",26065,26315
ccsl,200_200_50,300,"dram_write_transactions","Device Memory Write Transactions",25279,25428
ccsl,200_200_50,300,"l2_read_transactions","L2 Read Transactions",20080,20255
ccsl,200_200_50,300,"l2_write_transactions","L2 Write Transactions",20001,20015
ccsl,200_200_50,300,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"l2_read_throughput","L2 Throughput (Reads)",24.548986GB/s,24.868440GB/s
ccsl,200_200_50,300,"l2_write_throughput","L2 Throughput (Writes)",24.416566GB/s,24.619952GB/s
ccsl,200_200_50,300,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"sysmem_write_throughput","System Memory Write Throughput",1.250003MB/s,16.381556MB/s
ccsl,200_200_50,300,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",86.802868%,86.802868%
ccsl,200_200_50,300,"cf_issued","Issued Control-Flow Instructions",1820,1820
ccsl,200_200_50,300,"cf_executed","Executed Control-Flow Instructions",1729,1729
ccsl,200_200_50,300,"ldst_issued","Issued Load/Store Instructions",21706,21880
ccsl,200_200_50,300,"ldst_executed","Executed Load/Store Instructions",5824,5824
ccsl,200_200_50,300,"flop_count_sp","Floating Point Operations(Single Precision)",0,0
ccsl,200_200_50,300,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0
ccsl,200_200_50,300,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0
ccsl,200_200_50,300,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",0,0
ccsl,200_200_50,300,"flop_count_dp","Floating Point Operations(Double Precision)",0,0
ccsl,200_200_50,300,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0
ccsl,200_200_50,300,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0
ccsl,200_200_50,300,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0
ccsl,200_200_50,300,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0
ccsl,200_200_50,300,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",2.301234%,4.676885%
ccsl,200_200_50,300,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",20.133167%,21.011962%
ccsl,200_200_50,300,"stall_memory_dependency","Issue Stall Reasons (Data Request)",59.983482%,62.340631%
ccsl,200_200_50,300,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%
ccsl,200_200_50,300,"stall_sync","Issue Stall Reasons (Synchronization)",3.206007%,4.712645%
ccsl,200_200_50,300,"stall_other","Issue Stall Reasons (Other)",0.763384%,0.857145%
ccsl,200_200_50,300,"l1_shared_utilization","L1/Shared Memory Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"tex_utilization","Texture Cache Utilization","Idle (0)","Idle (0)"
ccsl,200_200_50,300,"dram_utilization","Device Memory Utilization","Low (3)","Low (3)"
ccsl,200_200_50,300,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (2)","Low (2)"
ccsl,200_200_50,300,"alu_fu_utilization","Arithmetic Function Unit Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"tex_fu_utilization","Texture Function Unit Utilization","Idle (0)","Idle (0)"
ccsl,200_200_50,300,"inst_executed","Instructions Executed",38766,38766
ccsl,200_200_50,300,"inst_issued","Instructions Issued",59191,59398
ccsl,200_200_50,300,"issue_slots","Issue Slots",49727,49934
ccsl,200_200_50,300,"nc_l2_read_throughput","L2 Throughput (Non-Coherent Reads)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"nc_l2_read_transactions","L2 Non-Coherent Read Transactions",0,0
ccsl,200_200_50,300,"nc_cache_global_hit_rate","Non-Coherent Global Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"nc_gld_throughput","Non-Coherent Global Memory Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"nc_gld_efficiency","Non-Coherent Global Load Efficiency",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"inst_fp_32","FP Instructions(Single)",0,0
ccsl,200_200_50,300,"inst_fp_64","FP Instructions(Double)",0,0
ccsl,200_200_50,300,"inst_integer","Integer Instructions",686000,686000
ccsl,200_200_50,300,"inst_bit_convert","Bit-Convert Instructions",0,0
ccsl,200_200_50,300,"inst_control","Control-Flow Instructions",41600,41600
ccsl,200_200_50,300,"inst_compute_ld_st","Load/Store Instructions",160000,160000
ccsl,200_200_50,300,"inst_misc","Misc Instructions",189200,189200
ccsl,200_200_50,300,"inst_inter_thread_communication","Inter-Thread Instructions",0,0
ccsl,200_200_50,300,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"atomic_transactions","Atomic Transactions",0,0
ccsl,200_200_50,300,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)"
ccsl,200_200_50,300,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)"
ccsl,200_200_50,300,"l2_l1_read_transactions","L2 Read Transactions (L1 read requests)",20000,20000
ccsl,200_200_50,300,"l2_l1_write_transactions","L2 Write Transactions (L1 write requests)",20000,20000
ccsl,200_200_50,300,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",0,0
ccsl,200_200_50,300,"l2_l1_write_throughput","L2 Throughput (L1 Writes)",24.414125GB/s,24.611712GB/s
ccsl,200_200_50,300,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0
ccsl,200_200_50,300,"ecc_transactions","ECC Transactions",11386,11642
ccsl,200_200_50,300,"ecc_throughput","ECC Throughput",13.950962GB/s,14.304918GB/s
ccsl,200_200_50,300,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.299891%,0.390078%
ccsl,200_200_50,300,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",3.115774%,3.886753%
ccsl,200_200_50,300,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.000000%,0.000000%
ccsl,200_200_50,300,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%
ccsl,200_200_50,300,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",6.156480%,6.453293%
ccsl,200_200_50,300,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.436102%,0.478187%
ccsl,200_200_50,300,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.272351,0.286673
ccsl,200_200_50,300,"atomic_throughput","Atomic Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"sm_efficiency","Multiprocessor Activity",94.264483%,97.442598%
ccsl,200_200_50,300,"ipc","Executed IPC",1.735412,1.746486
ccsl,200_200_50,300,"achieved_occupancy","Achieved Occupancy",0.698929,0.702534
ccsl,200_200_50,300,"gld_requested_throughput","Requested Global Load Throughput",31.559775GB/s,31.695031GB/s
ccsl,200_200_50,300,"gst_requested_throughput","Requested Global Store Throughput",23.970831GB/s,24.073563GB/s
ccsl,200_200_50,300,"sm_efficiency_instance","Multiprocessor Activity",94.264483%,97.442598%
ccsl,200_200_50,300,"ipc_instance","Executed IPC",1.735412,1.746486
ccsl,200_200_50,300,"inst_replay_overhead","Instruction Replay Overhead",0.230948,0.231944
ccsl,200_200_50,300,"shared_replay_overhead","Shared Memory Replay Overhead",0.043366,0.043366
ccsl,200_200_50,300,"global_replay_overhead","Global Memory Replay Overhead",0.034939,0.034939
ccsl,200_200_50,300,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"tex_cache_hit_rate","Texture Cache Hit Rate",0.000000%,0.000000%
ccsl,200_200_50,300,"tex_cache_throughput","Texture Cache Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"dram_read_throughput","Device Memory Read Throughput",43.862892GB/s,44.297154GB/s
ccsl,200_200_50,300,"dram_write_throughput","Device Memory Write Throughput",36.171375GB/s,37.337442GB/s
ccsl,200_200_50,300,"gst_throughput","Global Store Throughput",30.024071GB/s,30.152745GB/s
ccsl,200_200_50,300,"gld_throughput","Global Load Throughput",44.999318GB/s,45.192172GB/s
ccsl,200_200_50,300,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000
ccsl,200_200_50,300,"shared_efficiency","Shared Memory Efficiency",43.549497%,43.555308%
ccsl,200_200_50,300,"gld_efficiency","Global Memory Load Efficiency",70.133896%,70.133896%
ccsl,200_200_50,300,"gst_efficiency","Global Memory Store Efficiency",79.838710%,79.838710%
ccsl,200_200_50,300,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",32.530714%,32.706449%
ccsl,200_200_50,300,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.000000%,0.000000%
ccsl,200_200_50,300,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",44.999318GB/s,45.192172GB/s
ccsl,200_200_50,300,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"local_memory_overhead","Local Memory Overhead",0.000000%,0.052947%
ccsl,200_200_50,300,"warp_execution_efficiency","Warp Execution Efficiency",77.502262%,77.502270%
ccsl,200_200_50,300,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",0.000000B/s,0.000000B/s
ccsl,200_200_50,300,"issued_ipc","Issued IPC",2.133847,2.151502
ccsl,200_200_50,300,"inst_per_warp","Instructions per warp",8167.492604,8167.492604
ccsl,200_200_50,300,"issue_slot_utilization","Issue Slot Utilization",44.243856%,44.609635%
ccsl,200_200_50,300,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000
ccsl,200_200_50,300,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",1.969808,1.969808
ccsl,200_200_50,300,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",1.261128,1.261795
ccsl,200_200_50,300,"gld_transactions_per_request","Global Load Transactions Per Request",1.979595,1.979595
ccsl,200_200_50,300,"gst_transactions_per_request","Global Store Transactions Per Request",3.846154,3.846154
ccsl,200_200_50,300,"local_load_transactions","Local Load Transactions",0,0
ccsl,200_200_50,300,"local_store_transactions","Local Store Transactions",0,0
ccsl,200_200_50,300,"shared_load_transactions","Shared Load Transactions",851808,851808
