==25319== NVPROF is profiling process 25319, command: ./StencilCudaGpu37 800 800 800 2 5
==25319== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==25319== Profiling application: ./StencilCudaGpu37 800 800 800 2 5
==25319== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115839844.000000,1179.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115841783.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115849321.000000,531,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115850448.000000,367,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115852984.000000,366,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115854318.000000,355,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116290126.000000,915,,,,,,,,,,,,,,,,,"cuDeviceGet",7
116291691.000000,472,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116297983.000000,576,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116308411.000000,584,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116373684.000000,539,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
116374483.000000,272,,,,,,,,,,,,,,,,,"cuDeviceGet",12
116375847.000000,36902.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
116413714.000000,103863.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
116518136.000000,350,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116518690.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116519081.000000,205,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116519496.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116519883.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116520263.000000,29444.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116550207.000000,219,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116550626.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116551010.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116551408.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116551798.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116552178.000000,200,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116552587.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116552974.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116553356.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116553744.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116554137.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116554546.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116554952.000000,194,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116555377.000000,249,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116555846.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116556236.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116556639.000000,195,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116557047.000000,250,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116557504.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116557901.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116558292.000000,255,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116558760.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116559151.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116559535.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116559927.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116560313.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116560700.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116561092.000000,250,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116561546.000000,192,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",49
116561944.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",50
116562340.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",51
116562731.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",52
116563121.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",53
116563507.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",54
116563891.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",55
116564277.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",56
116564664.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",57
116565066.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",58
116565450.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",59
116565832.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",60
116566218.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",61
116566605.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",62
116567007.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",63
116567391.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",64
116567778.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",65
