==27597== NVPROF is profiling process 27597, command: ./StencilCudaGpu37 1000 1000 800 6 5
==27597== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==27597== Profiling application: ./StencilCudaGpu37 1000 1000 800 6 5
==27597== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
122258201.000000,1655.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
122260816.000000,342,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
122271358.000000,683,,,,,,,,,,,,,,,,,"cuDeviceGet",3
122272829.000000,438,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
122276422.000000,478,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
122277768.000000,372,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
122710796.000000,861,,,,,,,,,,,,,,,,,"cuDeviceGet",7
122712128.000000,382,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
122719413.000000,627,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
122729989.000000,656,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
122805093.000000,640,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
122806281.000000,421,,,,,,,,,,,,,,,,,"cuDeviceGet",12
122808122.000000,46014.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
122855839.000000,121036.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
122978135.000000,575,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
122979231.000000,342,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
122979960.000000,335,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
122980686.000000,338,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
122981373.000000,304,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
122982142.000000,39231.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
123022748.000000,506,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
123023710.000000,360,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
123024516.000000,370,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
123025330.000000,362,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
123026126.000000,303,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
123026811.000000,338,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",26
123027622.000000,322,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",27
123028328.000000,316,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",28
123029031.000000,298,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",29
123029690.000000,363,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",30
123030456.000000,347,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",31
123031225.000000,344,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",32
123031973.000000,421,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",33
